id,timestamp,sensor,value,z_score
4735,2025-07-03 00:39:17.583154+00:00,vibration,5.44,-1.18
4736,2025-07-03 00:39:17.583154+00:00,humidity,37.5,-1.33
4737,2025-07-03 00:39:30.976823+00:00,temperature,60.4,0.98
4738,2025-07-03 00:39:30.981830+00:00,flow_rate,170.9,2.82
4739,2025-07-03 00:39:30.981830+00:00,humidity,36.7,-1.55
4740,2025-07-03 00:39:44.204917+00:00,flow_rate,175.4,1.94
4741,2025-07-03 00:39:44.206923+00:00,vibration,5.63,-0.64
4742,2025-07-03 00:39:57.534545+00:00,temperature,60.9,1.78
4743,2025-07-03 00:39:57.535508+00:00,flow_rate,195.3,2.07
4744,2025-07-03 00:39:57.535508+00:00,vibration,5.3,-1.13
4745,2025-07-03 00:40:10.857902+00:00,temperature,61.6,2.47
4746,2025-07-03 00:40:10.863204+00:00,flow_rate,185.4,1.34
4747,2025-07-03 00:40:10.863204+00:00,humidity,41.0,1.91
4748,2025-07-03 00:40:24.635105+00:00,temperature,61.4,1.71
4749,2025-07-03 00:40:24.641295+00:00,flow_rate,208.2,1.77
4750,2025-07-03 00:40:24.641295+00:00,humidity,41.1,1.58
4751,2025-07-03 00:40:37.910810+00:00,temperature,62.2,2.64
4752,2025-07-03 00:40:37.916319+00:00,flow_rate,201.5,1.27
4753,2025-07-03 00:40:51.357542+00:00,temperature,62.6,2.25
4754,2025-07-03 00:40:51.359596+00:00,vibration,5.99,1.41
4755,2025-07-03 00:41:04.579303+00:00,pressure,108.1,1.6
4756,2025-07-03 00:41:04.584458+00:00,temperature,61.9,1.01
4757,2025-07-03 00:41:04.584458+00:00,vibration,6.2,1.82
4758,2025-07-03 00:41:04.584458+00:00,humidity,41.3,1.31
4759,2025-07-03 00:41:17.946335+00:00,pressure,115.4,2.19
4760,2025-07-03 00:41:17.951310+00:00,vibration,5.91,0.63
4761,2025-07-03 00:41:17.951310+00:00,humidity,41.9,1.38
4762,2025-07-03 00:41:31.273938+00:00,pressure,122.5,2.35
4763,2025-07-03 00:41:31.274964+00:00,flow_rate,200.3,1.28
4764,2025-07-03 00:41:31.274964+00:00,vibration,5.92,0.61
4765,2025-07-03 00:41:31.274964+00:00,humidity,42.0,1.31
4766,2025-07-03 00:41:44.531733+00:00,pressure,127.2,1.91
4767,2025-07-03 00:41:44.536810+00:00,temperature,59.5,-2.15
4768,2025-07-03 00:41:44.536810+00:00,flow_rate,220.6,2.43
4769,2025-07-03 00:41:44.536810+00:00,humidity,42.7,1.53
4770,2025-07-03 00:41:57.687520+00:00,temperature,59.4,-1.97
4771,2025-07-03 00:41:57.689603+00:00,flow_rate,217.7,1.55
4772,2025-07-03 00:41:57.689603+00:00,vibration,6.04,1.04
4773,2025-07-03 00:41:57.689603+00:00,humidity,44.0,2.49
4774,2025-07-03 00:42:11.348392+00:00,pressure,135.8,2.34
4775,2025-07-03 00:42:11.350763+00:00,temperature,58.8,-2.21
4776,2025-07-03 00:42:11.350763+00:00,flow_rate,222.4,1.61
4777,2025-07-03 00:42:11.350763+00:00,vibration,5.64,-0.88
4778,2025-07-03 00:42:11.350763+00:00,humidity,46.0,2.86
4779,2025-07-03 00:42:24.607498+00:00,pressure,150.2,2.59
4780,2025-07-03 00:42:24.609532+00:00,temperature,59.4,-1.33
4781,2025-07-03 00:42:24.609532+00:00,flow_rate,223.4,1.34
4782,2025-07-03 00:42:24.609532+00:00,humidity,44.6,1.28
4783,2025-07-03 00:42:37.915538+00:00,pressure,145.7,1.55
4784,2025-07-03 00:42:37.920968+00:00,temperature,59.3,-1.22
4785,2025-07-03 00:42:37.920968+00:00,vibration,6.43,2.28
4786,2025-07-03 00:42:51.691101+00:00,temperature,59.1,-1.16
4787,2025-07-03 00:42:51.693129+00:00,vibration,6.57,1.93
4788,2025-07-03 00:42:51.693129+00:00,humidity,45.2,1.25
4789,2025-07-03 00:43:05.390409+00:00,flow_rate,178.9,-1.02
4790,2025-07-03 00:43:05.395610+00:00,vibration,6.33,0.68
4791,2025-07-03 00:43:18.952241+00:00,flow_rate,167.9,-1.46
4792,2025-07-03 00:43:18.957843+00:00,humidity,40.8,-1.62
4793,2025-07-03 00:43:32.143677+00:00,temperature,60.7,0.99
4794,2025-07-03 00:43:32.145678+00:00,flow_rate,160.3,-1.45
4795,2025-07-03 00:43:32.145678+00:00,humidity,40.9,-1.42
4796,2025-07-03 00:43:45.353501+00:00,temperature,60.6,1.16
4797,2025-07-03 00:43:45.358960+00:00,flow_rate,139.4,-1.93
4798,2025-07-03 00:43:45.358960+00:00,humidity,40.2,-1.63
4799,2025-07-03 00:43:58.581644+00:00,flow_rate,132.9,-1.71
4800,2025-07-03 00:43:58.586865+00:00,humidity,38.3,-2.09
4801,2025-07-03 00:44:12.220607+00:00,pressure,159.0,1.72
4802,2025-07-03 00:44:12.222632+00:00,flow_rate,132.1,-1.45
4803,2025-07-03 00:44:12.222632+00:00,humidity,36.3,-2.11
4804,2025-07-03 00:44:25.729369+00:00,flow_rate,123.1,-1.5
4805,2025-07-03 00:44:25.735282+00:00,humidity,35.4,-1.83
4806,2025-07-03 00:44:39.932228+00:00,temperature,60.7,1.17
4807,2025-07-03 00:44:39.933228+00:00,flow_rate,130.9,-1.11
4808,2025-07-03 00:44:39.933228+00:00,vibration,6.51,0.66
4809,2025-07-03 00:44:39.933228+00:00,humidity,34.6,-1.69
4810,2025-07-03 00:44:53.390808+00:00,temperature,60.8,1.08
4811,2025-07-03 00:44:53.391806+00:00,flow_rate,130.1,-1.03
4812,2025-07-03 00:44:53.391806+00:00,vibration,6.97,1.92
4813,2025-07-03 00:44:53.391806+00:00,humidity,35.0,-1.28
4814,2025-07-03 00:45:06.751753+00:00,temperature,59.8,-1.01
4815,2025-07-03 00:45:06.752731+00:00,vibration,6.59,0.71
4816,2025-07-03 00:45:06.752731+00:00,humidity,34.6,-1.13
4817,2025-07-03 00:45:19.909292+00:00,flow_rate,123.5,-1.21
4818,2025-07-03 00:45:19.914523+00:00,vibration,6.16,-0.61
4819,2025-07-03 00:45:33.440710+00:00,temperature,59.9,-0.92
4820,2025-07-03 00:45:33.443093+00:00,vibration,5.91,-1.21
4821,2025-07-03 00:45:46.695817+00:00,pressure,134.8,-2.51
4822,2025-07-03 00:45:46.730363+00:00,vibration,5.88,-1.18
4823,2025-07-03 00:45:46.730363+00:00,humidity,34.2,-1.1
4824,2025-07-03 00:45:59.912664+00:00,pressure,139.1,-1.55
4825,2025-07-03 00:45:59.913663+00:00,flow_rate,144.7,1.59
4826,2025-07-03 00:46:13.697223+00:00,pressure,120.3,-3.11
4827,2025-07-03 00:46:13.703320+00:00,flow_rate,151.3,2.17
4828,2025-07-03 00:46:13.703320+00:00,humidity,34.0,-1.28
4829,2025-07-03 00:46:26.986004+00:00,pressure,114.4,-2.37
4830,2025-07-03 00:46:26.986969+00:00,temperature,59.3,-2.62
4831,2025-07-03 00:46:26.986969+00:00,flow_rate,161.1,2.63
4832,2025-07-03 00:46:26.986969+00:00,vibration,6.61,0.81
4833,2025-07-03 00:46:26.986969+00:00,humidity,33.1,-1.91
4834,2025-07-03 00:46:40.721447+00:00,pressure,103.7,-2.19
4835,2025-07-03 00:46:40.726823+00:00,temperature,59.4,-1.89
4836,2025-07-03 00:46:40.727834+00:00,flow_rate,162.4,2.19
4837,2025-07-03 00:46:40.727834+00:00,vibration,6.94,1.5
4838,2025-07-03 00:46:40.727834+00:00,humidity,31.1,-2.56
4839,2025-07-03 00:46:53.997955+00:00,flow_rate,155.4,1.18
4840,2025-07-03 00:46:54.003346+00:00,vibration,7.21,1.94
4841,2025-07-03 00:46:54.003346+00:00,humidity,32.5,-1.16
4842,2025-07-03 00:47:07.216629+00:00,temperature,59.1,-2.29
4843,2025-07-03 00:47:07.217593+00:00,flow_rate,158.8,1.25
4844,2025-07-03 00:47:07.217593+00:00,vibration,7.3,1.69
4845,2025-07-03 00:47:07.217593+00:00,humidity,31.8,-1.27
4846,2025-07-03 00:47:20.450044+00:00,temperature,59.1,-1.39
4847,2025-07-03 00:47:20.455480+00:00,vibration,7.57,1.58
4848,2025-07-03 00:47:20.455480+00:00,humidity,30.5,-1.67
4849,2025-07-03 00:47:33.798436+00:00,temperature,59.2,-1.01
4850,2025-07-03 00:47:33.803086+00:00,flow_rate,114.6,-2.33
4851,2025-07-03 00:47:33.803086+00:00,vibration,7.49,1.21
4852,2025-07-03 00:47:33.803086+00:00,humidity,31.0,-1.2
4853,2025-07-03 00:47:47.020644+00:00,flow_rate,124.7,-1.45
4854,2025-07-03 00:47:47.021641+00:00,vibration,7.56,1.08
4855,2025-07-03 00:47:47.021641+00:00,humidity,29.9,-1.62
4856,2025-07-03 00:48:13.815286+00:00,temperature,60.9,2.01
4857,2025-07-03 00:48:13.820838+00:00,flow_rate,117.9,-1.71
4858,2025-07-03 00:48:27.388904+00:00,pressure,135.2,1.55
4859,2025-07-03 00:48:27.390899+00:00,temperature,61.5,2.37
4860,2025-07-03 00:48:27.390899+00:00,flow_rate,107.1,-1.71
4861,2025-07-03 00:48:41.259484+00:00,temperature,61.2,1.5
4862,2025-07-03 00:48:41.262484+00:00,flow_rate,87.4,-2.08
4863,2025-07-03 00:48:41.262484+00:00,vibration,6.93,-1.11
4864,2025-07-03 00:48:54.762091+00:00,flow_rate,64.2,-2.33
4865,2025-07-03 00:48:54.767988+00:00,vibration,6.72,-1.84
4866,2025-07-03 00:48:54.767988+00:00,humidity,30.3,-1.04
4867,2025-07-03 00:49:08.131866+00:00,temperature,61.3,1.23
4868,2025-07-03 00:49:08.136576+00:00,flow_rate,46.9,-2.21
4869,2025-07-03 00:49:08.136576+00:00,vibration,6.7,-1.49
4870,2025-07-03 00:49:08.136576+00:00,humidity,34.7,3.67
4871,2025-07-03 00:49:21.497035+00:00,temperature,61.6,1.33
4872,2025-07-03 00:49:21.502391+00:00,flow_rate,33.9,-2.13
4873,2025-07-03 00:49:21.502391+00:00,humidity,34.6,2.11
4874,2025-07-03 00:49:34.816538+00:00,temperature,62.6,2.26
4875,2025-07-03 00:49:34.818677+00:00,flow_rate,55.1,-1.09
4876,2025-07-03 00:49:34.818677+00:00,vibration,6.22,-2.51
4877,2025-07-03 00:49:34.818677+00:00,humidity,36.1,2.43
4878,2025-07-03 00:49:48.028737+00:00,pressure,154.4,2.3
4879,2025-07-03 00:49:48.033493+00:00,temperature,62.4,1.62
4880,2025-07-03 00:49:48.033493+00:00,vibration,6.57,-1.05
4881,2025-07-03 00:49:48.033493+00:00,humidity,37.9,2.44
4882,2025-07-03 00:50:01.291878+00:00,pressure,163.6,2.47
4883,2025-07-03 00:50:01.297803+00:00,temperature,62.8,1.64
4884,2025-07-03 00:50:01.297803+00:00,vibration,6.25,-1.7
4885,2025-07-03 00:50:01.297803+00:00,humidity,39.8,2.3
4886,2025-07-03 00:50:14.657706+00:00,pressure,172.9,2.25
4887,2025-07-03 00:50:14.663554+00:00,vibration,6.23,-1.55
4888,2025-07-03 00:50:14.663554+00:00,humidity,39.5,1.62
4889,2025-07-03 00:50:28.037254+00:00,pressure,180.1,1.88
4890,2025-07-03 00:50:28.042504+00:00,vibration,6.32,-1.06
4891,2025-07-03 00:50:28.042504+00:00,humidity,40.1,1.45
4892,2025-07-03 00:50:41.841309+00:00,flow_rate,110.7,1.66
4893,2025-07-03 00:50:41.847575+00:00,humidity,39.7,1.12
4894,2025-07-03 00:50:55.242519+00:00,pressure,187.2,1.51
4895,2025-07-03 00:50:55.244612+00:00,flow_rate,117.9,1.77
4896,2025-07-03 00:50:55.244612+00:00,vibration,7.41,2.61
4897,2025-07-03 00:51:08.663691+00:00,pressure,196.2,1.61
4898,2025-07-03 00:51:08.665691+00:00,temperature,60.9,-1.38
4899,2025-07-03 00:51:08.665691+00:00,vibration,7.13,1.61
4900,2025-07-03 00:51:08.665691+00:00,humidity,41.0,1.3
4901,2025-07-03 00:51:21.828393+00:00,temperature,60.8,-1.47
4902,2025-07-03 00:51:21.833026+00:00,humidity,40.8,1.08
4903,2025-07-03 00:58:42.002866+00:00,humidity,47.2,1.39
4904,2025-07-03 00:58:55.214842+00:00,temperature,62.3,1.97
4905,2025-07-03 00:58:55.219340+00:00,flow_rate,141.8,1.79
4906,2025-07-03 00:59:08.924256+00:00,temperature,62.3,1.72
4907,2025-07-03 00:59:08.929008+00:00,flow_rate,151.8,1.76
4908,2025-07-03 00:59:08.929008+00:00,vibration,6.76,-0.69
4909,2025-07-03 00:59:22.223244+00:00,vibration,5.9,-2.52
4910,2025-07-03 00:59:48.170306+00:00,pressure,244.8,1.65
4911,2025-07-03 00:59:48.174258+00:00,flow_rate,105.4,-1.26
4912,2025-07-03 01:00:14.404368+00:00,pressure,245.2,1.59
4913,2025-07-03 01:00:14.412911+00:00,flow_rate,97.3,-1.63
4914,2025-07-03 01:00:44.362744+00:00,pressure,108.2,-2.89
4915,2025-07-03 01:00:44.366726+00:00,temperature,58.3,-2.75
4916,2025-07-03 01:00:44.366726+00:00,flow_rate,153.7,1.39
4917,2025-07-03 01:00:44.366726+00:00,vibration,5.14,-2.77
4918,2025-07-03 01:00:44.366726+00:00,humidity,41.0,-2.86
4919,2025-07-03 01:01:09.106635+00:00,pressure,108.6,-1.96
4920,2025-07-03 01:01:09.140611+00:00,temperature,57.8,-2.19
4921,2025-07-03 01:01:09.140611+00:00,vibration,4.86,-2.12
4922,2025-07-03 01:01:09.140611+00:00,humidity,42.2,-1.41
4923,2025-07-03 01:01:24.077520+00:00,temperature,58.0,-1.5
4924,2025-07-03 01:01:24.113028+00:00,flow_rate,111.8,-1.1
4925,2025-07-03 01:01:24.113028+00:00,vibration,4.79,-1.65
4926,2025-07-03 01:01:39.854166+00:00,temperature,58.8,-0.84
4927,2025-07-03 01:01:39.855166+00:00,flow_rate,112.3,-1.08
4928,2025-07-03 01:01:55.544649+00:00,temperature,58.1,-1.02
4929,2025-07-03 01:01:55.579972+00:00,vibration,5.14,-0.88
4930,2025-07-03 01:01:55.579972+00:00,humidity,41.1,-1.25
4931,2025-07-03 01:02:14.117177+00:00,vibration,5.23,-0.62
4932,2025-07-03 01:02:14.154072+00:00,humidity,40.4,-1.34
4933,2025-07-03 01:02:47.280316+00:00,flow_rate,150.8,1.03
4934,2025-07-03 01:03:04.049110+00:00,flow_rate,165.7,1.48
4935,2025-07-03 01:03:04.083717+00:00,vibration,5.83,0.77
4936,2025-07-03 01:03:19.868880+00:00,flow_rate,180.1,1.82
4937,2025-07-03 01:03:19.871875+00:00,vibration,6.09,2.41
4938,2025-07-03 01:03:35.047904+00:00,flow_rate,210.1,2.23
4939,2025-07-03 01:03:35.083557+00:00,vibration,5.72,0.9
4940,2025-07-03 01:03:50.238664+00:00,flow_rate,216.6,1.81
4941,2025-07-03 01:03:50.272442+00:00,vibration,5.82,0.97
4942,2025-07-03 01:03:50.272442+00:00,humidity,43.7,1.58
4943,2025-07-03 01:04:05.615543+00:00,pressure,117.8,-1.71
4944,2025-07-03 01:04:05.617594+00:00,temperature,58.2,-1.31
4945,2025-07-03 01:04:05.617594+00:00,flow_rate,213.6,1.41
4946,2025-07-03 01:04:05.618504+00:00,humidity,43.6,1.27
4947,2025-07-03 01:04:21.297386+00:00,temperature,58.0,-1.79
4948,2025-07-03 01:04:21.331668+00:00,vibration,6.18,2.17
4949,2025-07-03 01:04:21.331668+00:00,humidity,44.1,1.66
4950,2025-07-03 01:04:36.940288+00:00,temperature,57.0,-2.77
4951,2025-07-03 01:04:36.942292+00:00,vibration,6.69,2.65
4952,2025-07-03 01:04:54.678597+00:00,temperature,57.0,-2.13
4953,2025-07-03 01:04:54.681590+00:00,vibration,7.33,2.78
4954,2025-07-03 01:04:54.681590+00:00,humidity,44.1,1.49
4955,2025-07-03 01:05:12.857076+00:00,temperature,56.9,-1.72
4956,2025-07-03 01:05:12.891588+00:00,flow_rate,163.3,-1.23
4957,2025-07-03 01:05:12.892133+00:00,vibration,7.39,2.01
4958,2025-07-03 01:05:12.892133+00:00,humidity,45.9,2.57
4959,2025-07-03 01:05:31.311817+00:00,pressure,134.1,1.92
4960,2025-07-03 01:05:31.348021+00:00,temperature,56.9,-1.31
4961,2025-07-03 01:05:31.348021+00:00,vibration,7.53,1.73
4962,2025-07-03 01:05:31.348021+00:00,humidity,44.6,1.0
4963,2025-07-03 01:05:50.121940+00:00,pressure,138.5,2.37
4964,2025-07-03 01:05:50.157510+00:00,temperature,57.1,-0.87
4965,2025-07-03 01:05:50.157510+00:00,vibration,7.36,1.22
4966,2025-07-03 01:05:50.157510+00:00,humidity,41.2,-1.81
4967,2025-07-03 01:06:08.440142+00:00,vibration,7.59,1.27
4968,2025-07-03 01:06:08.445148+00:00,humidity,41.0,-1.86
4969,2025-07-03 01:06:26.373891+00:00,temperature,56.7,-1.04
4970,2025-07-03 01:06:26.410346+00:00,vibration,8.09,1.54
4971,2025-07-03 01:06:45.514705+00:00,pressure,99.1,-2.92
4972,2025-07-03 01:06:45.517677+00:00,temperature,55.7,-2.03
4973,2025-07-03 01:06:45.517677+00:00,vibration,7.62,0.76
4974,2025-07-03 01:07:02.885620+00:00,temperature,54.9,-2.43
4975,2025-07-03 01:07:02.888623+00:00,flow_rate,153.7,-2.41
4976,2025-07-03 01:07:02.888623+00:00,vibration,7.66,0.7
4977,2025-07-03 01:07:20.959417+00:00,temperature,55.4,-1.51
4978,2025-07-03 01:07:20.960432+00:00,flow_rate,150.6,-1.78
4979,2025-07-03 01:07:20.960432+00:00,vibration,7.96,1.33
4980,2025-07-03 01:07:38.347800+00:00,temperature,55.4,-1.27
4981,2025-07-03 01:07:38.349741+00:00,flow_rate,155.5,-1.06
4982,2025-07-03 01:07:38.349741+00:00,vibration,8.59,2.83
4983,2025-07-03 01:07:55.554589+00:00,pressure,93.4,-2.12
4984,2025-07-03 01:07:55.588717+00:00,flow_rate,131.1,-1.79
4985,2025-07-03 01:07:55.588717+00:00,vibration,9.32,3.18
4986,2025-07-03 01:08:12.366139+00:00,pressure,92.6,-1.62
4987,2025-07-03 01:08:12.368087+00:00,flow_rate,143.6,-1.06
4988,2025-07-03 01:08:12.368087+00:00,vibration,9.23,2.06
4989,2025-07-03 01:08:12.368087+00:00,humidity,46.9,2.27
4990,2025-07-03 01:08:28.603894+00:00,vibration,9.7,2.06
4991,2025-07-03 01:08:28.639880+00:00,humidity,47.6,1.89
4992,2025-07-03 01:08:45.281867+00:00,pressure,81.8,-1.88
4993,2025-07-03 01:08:45.282828+00:00,flow_rate,137.4,-1.03
4994,2025-07-03 01:08:45.282828+00:00,vibration,9.8,1.62
4995,2025-07-03 01:08:45.282828+00:00,humidity,48.1,1.65
4996,2025-07-03 01:09:01.861374+00:00,pressure,83.5,-1.52
4997,2025-07-03 01:09:01.895755+00:00,temperature,56.6,1.22
4998,2025-07-03 01:09:01.895755+00:00,vibration,9.94,1.45
4999,2025-07-03 01:09:01.895755+00:00,humidity,49.6,1.89
5000,2025-07-03 01:09:17.671327+00:00,pressure,70.4,-2.23
5001,2025-07-03 01:09:17.708407+00:00,temperature,56.9,1.82
5002,2025-07-03 01:09:17.709050+00:00,flow_rate,205.8,2.25
5003,2025-07-03 01:09:17.709050+00:00,vibration,9.8,1.04
5004,2025-07-03 01:09:17.709050+00:00,humidity,50.3,1.62
5005,2025-07-03 01:09:34.825226+00:00,pressure,58.8,-2.36
5006,2025-07-03 01:09:34.859457+00:00,flow_rate,213.7,2.23
5007,2025-07-03 01:09:34.859457+00:00,vibration,9.64,0.72
5008,2025-07-03 01:09:51.144062+00:00,pressure,51.0,-2.08
5009,2025-07-03 01:09:51.178743+00:00,flow_rate,191.3,1.05
5010,2025-07-03 01:10:07.466278+00:00,temperature,55.6,-1.1
5011,2025-07-03 01:10:23.695405+00:00,pressure,47.9,-1.7
5012,2025-07-03 01:10:23.729672+00:00,temperature,55.2,-1.89
5013,2025-07-03 01:10:23.729672+00:00,humidity,51.0,1.49
5014,2025-07-03 01:10:40.213518+00:00,pressure,37.1,-1.9
5015,2025-07-03 01:10:40.249265+00:00,temperature,54.5,-2.22
5016,2025-07-03 01:10:40.249265+00:00,vibration,9.0,-2.08
5017,2025-07-03 01:10:40.249265+00:00,humidity,52.2,1.68
5018,2025-07-03 01:10:56.619249+00:00,temperature,54.4,-1.75
5019,2025-07-03 01:10:56.654874+00:00,vibration,8.98,-1.95
5020,2025-07-03 01:10:56.655039+00:00,humidity,52.6,1.61
5021,2025-07-03 01:11:13.999154+00:00,temperature,54.5,-1.26
5022,2025-07-03 01:11:14.034422+00:00,flow_rate,232.3,1.76
5023,2025-07-03 01:11:14.034422+00:00,vibration,7.97,-3.03
5024,2025-07-03 01:11:14.034422+00:00,humidity,52.0,1.07
5025,2025-07-03 01:11:30.767412+00:00,temperature,54.4,-1.2
5026,2025-07-03 01:11:30.802416+00:00,flow_rate,226.8,1.23
5027,2025-07-03 01:11:30.802416+00:00,vibration,8.02,-1.99
5028,2025-07-03 01:11:45.671038+00:00,vibration,7.71,-1.8
5029,2025-07-03 01:12:02.488588+00:00,vibration,7.89,-1.25
5030,2025-07-03 01:12:02.522188+00:00,humidity,52.5,1.02
5031,2025-07-03 01:12:19.044540+00:00,humidity,49.3,-1.04
5032,2025-07-03 01:12:35.511035+00:00,vibration,8.08,-0.63
5033,2025-07-03 01:12:51.356268+00:00,temperature,56.2,2.02
5034,2025-07-03 01:12:51.389629+00:00,flow_rate,171.0,-1.78
5035,2025-07-03 01:12:51.389629+00:00,vibration,7.74,-0.91
5036,2025-07-03 01:12:51.389629+00:00,humidity,49.9,-1.18
5037,2025-07-03 01:13:06.596519+00:00,pressure,32.9,-1.92
5038,2025-07-03 01:13:06.631794+00:00,temperature,55.7,0.91
5039,2025-07-03 01:13:06.631794+00:00,flow_rate,165.7,-1.86
5040,2025-07-03 01:13:06.631794+00:00,vibration,7.57,-0.98
5041,2025-07-03 01:13:22.938141+00:00,pressure,17.4,-2.79
5042,2025-07-03 01:13:22.939064+00:00,flow_rate,175.4,-1.06
5043,2025-07-03 01:13:22.939064+00:00,vibration,7.45,-0.97
5044,2025-07-03 01:13:39.577349+00:00,pressure,21.5,-1.7
5045,2025-07-03 01:13:39.611096+00:00,flow_rate,164.2,-1.3
5046,2025-07-03 01:13:39.611096+00:00,vibration,7.39,-1.12
5047,2025-07-03 01:14:11.330712+00:00,temperature,54.4,-2.35
5048,2025-07-03 01:14:11.332711+00:00,flow_rate,163.9,-1.15
5049,2025-07-03 01:14:11.332711+00:00,vibration,8.18,1.51
5050,2025-07-03 01:14:27.885592+00:00,temperature,54.5,-1.6
5051,2025-07-03 01:14:27.918758+00:00,vibration,8.44,1.98
5052,2025-07-03 01:14:27.918758+00:00,humidity,54.0,2.47
5053,2025-07-03 01:14:43.771862+00:00,flow_rate,211.5,1.99
5054,2025-07-03 01:14:43.806123+00:00,humidity,54.9,2.33
5055,2025-07-03 01:15:00.650842+00:00,temperature,54.5,-1.3
5056,2025-07-03 01:15:00.686166+00:00,flow_rate,211.2,1.56
5057,2025-07-03 01:15:00.686166+00:00,vibration,8.7,2.02
5058,2025-07-03 01:15:00.686166+00:00,humidity,56.6,2.46
5059,2025-07-03 01:15:16.605233+00:00,temperature,53.8,-2.06
5060,2025-07-03 01:15:16.638247+00:00,humidity,57.3,2.07
5061,2025-07-03 01:15:31.322304+00:00,temperature,53.8,-1.63
5062,2025-07-03 01:15:31.323220+00:00,humidity,58.2,1.89
5063,2025-07-03 01:15:47.463365+00:00,temperature,54.0,-1.1
5064,2025-07-03 01:15:47.496813+00:00,flow_rate,149.3,-1.37
5065,2025-07-03 01:15:47.496813+00:00,humidity,58.1,1.47
5066,2025-07-03 01:16:04.340046+00:00,temperature,53.6,-1.42
5067,2025-07-03 01:16:04.365084+00:00,flow_rate,152.3,-1.06
5068,2025-07-03 01:16:04.365084+00:00,vibration,7.6,-1.02
5069,2025-07-03 01:16:04.365084+00:00,humidity,60.5,1.91
5070,2025-07-03 01:16:20.395463+00:00,pressure,46.8,2.78
5071,2025-07-03 01:16:20.398469+00:00,temperature,53.4,-1.45
5072,2025-07-03 01:16:20.398469+00:00,vibration,6.99,-2.37
5073,2025-07-03 01:16:20.398469+00:00,humidity,61.3,1.7
5074,2025-07-03 01:16:36.956659+00:00,temperature,53.4,-1.16
5075,2025-07-03 01:16:36.991180+00:00,vibration,6.9,-1.98
5076,2025-07-03 01:16:36.991180+00:00,humidity,61.8,1.53
5077,2025-07-03 01:16:52.689326+00:00,vibration,6.43,-2.07
5078,2025-07-03 01:16:52.724062+00:00,humidity,62.4,1.51
5079,2025-07-03 01:17:08.144856+00:00,pressure,42.9,1.65
5080,2025-07-03 01:17:08.148288+00:00,temperature,52.9,-1.87
5081,2025-07-03 01:17:08.148288+00:00,vibration,5.91,-2.04
5082,2025-07-03 01:17:08.148288+00:00,humidity,63.0,1.57
5083,2025-07-03 01:17:24.084278+00:00,pressure,55.4,2.55
5084,2025-07-03 01:17:24.119337+00:00,temperature,53.0,-1.48
5085,2025-07-03 01:17:24.119337+00:00,vibration,6.01,-1.48
5086,2025-07-03 01:17:24.119337+00:00,humidity,63.4,1.54
5087,2025-07-03 01:17:39.419142+00:00,temperature,53.2,-0.92
5088,2025-07-03 01:17:39.421162+00:00,vibration,6.45,-0.8
5089,2025-07-03 01:17:39.421162+00:00,humidity,62.9,1.13
5090,2025-07-03 01:17:54.488783+00:00,vibration,5.81,-1.4
5091,2025-07-03 01:17:54.491933+00:00,humidity,63.1,1.06
5092,2025-07-03 01:18:09.513464+00:00,temperature,54.5,2.42
5093,2025-07-03 01:18:09.515479+00:00,flow_rate,135.5,-2.09
5094,2025-07-03 01:18:09.515479+00:00,humidity,65.3,1.95
5095,2025-07-03 01:18:24.965475+00:00,temperature,55.5,2.98
5096,2025-07-03 01:18:25.000980+00:00,flow_rate,132.3,-1.8
5097,2025-07-03 01:18:25.000980+00:00,humidity,66.7,2.3
5098,2025-07-03 01:18:40.447688+00:00,temperature,56.1,2.41
5099,2025-07-03 01:18:40.482582+00:00,flow_rate,134.2,-1.26
5100,2025-07-03 01:18:40.482582+00:00,vibration,5.94,-1.07
5101,2025-07-03 01:18:40.482582+00:00,humidity,66.5,1.76
5102,2025-07-03 01:18:57.427695+00:00,temperature,55.5,1.32
5103,2025-07-03 01:18:57.429164+00:00,vibration,5.6,-2.07
5104,2025-07-03 01:18:57.429164+00:00,humidity,66.4,1.4
5105,2025-07-03 01:19:12.986989+00:00,temperature,56.2,1.58
5106,2025-07-03 01:19:13.022932+00:00,vibration,4.93,-3.15
5107,2025-07-03 01:19:29.640292+00:00,temperature,56.0,1.15
5108,2025-07-03 01:19:29.674886+00:00,vibration,4.83,-2.33
5109,2025-07-03 01:19:44.798962+00:00,temperature,56.1,1.03
5110,2025-07-03 01:19:44.799989+00:00,flow_rate,127.4,-1.27
5111,2025-07-03 01:19:44.799989+00:00,vibration,4.1,-2.45
5112,2025-07-03 01:20:00.150928+00:00,vibration,4.28,-1.6
5113,2025-07-03 01:20:15.835941+00:00,temperature,56.1,0.85
5114,2025-07-03 01:20:15.871520+00:00,flow_rate,164.5,1.61
5115,2025-07-03 01:20:15.871520+00:00,vibration,4.6,-0.91
5116,2025-07-03 01:20:31.365565+00:00,flow_rate,161.9,1.48
5117,2025-07-03 01:20:31.400515+00:00,vibration,4.63,-0.73
5118,2025-07-03 01:20:47.538858+00:00,temperature,55.2,-0.97
5119,2025-07-03 01:20:47.539751+00:00,humidity,67.7,2.31
5120,2025-07-03 01:21:02.971012+00:00,temperature,55.1,-1.22
5121,2025-07-03 01:21:02.973015+00:00,flow_rate,176.3,1.94
5122,2025-07-03 01:21:02.973015+00:00,humidity,67.1,1.11
5123,2025-07-03 01:21:19.953650+00:00,temperature,54.7,-1.91
