id,timestamp,sensor,value,z_score
8248,2025-07-04 12:23:28.891411+02:00,humidity,72.6,1.57
8249,2025-07-04 12:23:42.474571+02:00,vibration,16.31,2.5
8250,2025-07-04 12:23:42.475536+02:00,humidity,68.0,-1.76
8251,2025-07-04 12:23:56.424450+02:00,vibration,16.04,2.46
8252,2025-07-04 12:23:56.425451+02:00,humidity,68.6,-1.61
8253,2025-07-04 12:24:11.020605+02:00,vibration,15.77,2.31
8254,2025-07-04 12:24:38.472771+02:00,temperature,60.9,-1.04
8255,2025-07-04 12:24:52.494238+02:00,temperature,60.8,-1.57
8256,2025-07-04 12:25:06.261880+02:00,temperature,61.1,-1.34
8257,2025-07-04 12:25:06.262880+02:00,humidity,72.3,1.54
8258,2025-07-04 12:25:19.941477+02:00,temperature,61.2,-1.47
8259,2025-07-04 12:25:33.963578+02:00,temperature,60.9,-2.51
8260,2025-07-04 12:25:47.679723+02:00,temperature,61.8,-1.05
8261,2025-07-04 12:25:47.680729+02:00,flow_rate,300.2,-2.32
8262,2025-07-04 12:26:06.098178+02:00,temperature,63.3,2.28
8263,2025-07-04 12:26:39.267082+02:00,temperature,62.9,1.75
8264,2025-07-04 12:27:07.812175+02:00,pressure,63.8,2.76
8265,2025-07-04 12:27:07.814256+02:00,temperature,61.5,-1.61
8266,2025-07-04 12:27:35.203591+02:00,temperature,62.7,1.27
8267,2025-07-04 12:27:48.844521+02:00,temperature,62.8,1.76
8268,2025-07-04 12:28:02.503614+02:00,pressure,23.4,2.51
8269,2025-07-04 12:28:16.159339+02:00,humidity,72.3,1.58
8270,2025-07-04 12:28:29.785455+02:00,flow_rate,297.8,-2.23
8271,2025-07-04 12:28:29.790738+02:00,humidity,72.4,1.84
8272,2025-07-04 12:28:43.428421+02:00,temperature,62.5,1.65
8273,2025-07-04 12:28:43.434081+02:00,flow_rate,339.8,-2.16
8274,2025-07-04 12:28:43.434081+02:00,humidity,70.8,1.79
8275,2025-07-04 12:28:57.081055+02:00,temperature,62.5,1.9
8276,2025-07-04 12:28:57.085622+02:00,flow_rate,343.7,-2.51
8277,2025-07-04 12:29:11.608716+02:00,temperature,62.0,1.2
8278,2025-07-04 12:29:25.350111+02:00,temperature,62.0,1.14
8279,2025-07-04 12:29:25.356149+02:00,vibration,14.9,-2.32
8280,2025-07-04 12:29:38.924621+02:00,humidity,63.8,-1.52
8281,2025-07-04 12:29:52.814400+02:00,humidity,64.5,-1.9
8282,2025-07-04 12:30:06.651560+02:00,temperature,61.9,1.05
8283,2025-07-04 12:30:06.657659+02:00,humidity,65.7,-1.83
8284,2025-07-04 12:30:20.691406+02:00,temperature,62.0,1.37
8285,2025-07-04 12:30:20.696628+02:00,humidity,66.3,-1.89
8286,2025-07-04 12:30:34.421036+02:00,temperature,60.6,-1.21
8287,2025-07-04 12:30:34.422001+02:00,humidity,68.2,-2.03
8288,2025-07-04 12:30:48.116627+02:00,temperature,60.4,-1.89
8289,2025-07-04 12:30:48.122134+02:00,humidity,68.1,-2.68
8290,2025-07-04 12:31:15.896711+02:00,vibration,15.3,-3.06
8291,2025-07-04 12:31:30.161584+02:00,temperature,61.9,1.36
8292,2025-07-04 12:31:30.166513+02:00,vibration,15.42,-3.8
8293,2025-07-04 12:31:44.000677+02:00,flow_rate,387.0,2.32
8294,2025-07-04 12:31:44.005762+02:00,vibration,15.98,-2.25
8295,2025-07-04 12:31:44.005762+02:00,humidity,69.9,-2.07
8296,2025-07-04 12:31:57.743583+02:00,flow_rate,371.0,2.53
8297,2025-07-04 12:32:25.422897+02:00,temperature,60.6,-2.0
8298,2025-07-04 12:32:39.218462+02:00,humidity,73.7,2.51
8299,2025-07-04 12:32:53.076847+02:00,humidity,72.8,2.38
8300,2025-07-04 12:33:47.671666+02:00,temperature,61.9,1.04
8301,2025-07-04 12:33:47.673709+02:00,vibration,16.41,2.02
8302,2025-07-04 12:33:47.673709+02:00,humidity,72.6,2.26
8303,2025-07-04 12:34:01.353580+02:00,temperature,62.3,1.82
8304,2025-07-04 12:34:01.355986+02:00,flow_rate,290.4,-2.09
8305,2025-07-04 12:34:01.355986+02:00,vibration,16.44,2.6
8306,2025-07-04 12:34:15.010637+02:00,pressure,8.6,-2.57
8307,2025-07-04 12:34:42.433770+02:00,temperature,61.5,1.49
8308,2025-07-04 12:34:56.765405+02:00,temperature,61.5,1.9
8309,2025-07-04 12:35:10.418692+02:00,temperature,61.7,2.71
8310,2025-07-04 12:35:24.190273+02:00,temperature,61.0,1.69
8311,2025-07-04 12:35:24.195030+02:00,humidity,70.4,-2.04
8312,2025-07-04 12:35:37.934574+02:00,humidity,71.5,-1.63
8313,2025-07-04 12:35:51.727581+02:00,humidity,70.7,-2.31
8314,2025-07-04 12:36:05.523576+02:00,flow_rate,349.3,2.46
8315,2025-07-04 12:36:19.528068+02:00,temperature,60.4,1.17
8316,2025-07-04 12:36:33.331020+02:00,flow_rate,306.5,2.22
8317,2025-07-04 12:36:33.336417+02:00,humidity,72.2,-1.68
8318,2025-07-04 12:36:47.248268+02:00,temperature,61.2,2.38
8319,2025-07-04 12:36:47.253580+02:00,flow_rate,294.1,2.03
8320,2025-07-04 12:37:01.325199+02:00,temperature,60.7,1.93
8321,2025-07-04 12:37:01.326199+02:00,flow_rate,285.8,2.11
8322,2025-07-04 12:37:28.711103+02:00,temperature,59.6,1.01
8323,2025-07-04 12:37:28.716318+02:00,vibration,14.77,-2.96
8324,2025-07-04 12:37:42.433536+02:00,vibration,15.09,-2.85
8325,2025-07-04 12:37:56.111090+02:00,humidity,72.0,-2.92
8326,2025-07-04 12:38:09.778403+02:00,temperature,59.6,1.44
8327,2025-07-04 12:38:09.780403+02:00,humidity,74.6,-1.72
8328,2025-07-04 12:38:23.495973+02:00,temperature,59.7,2.09
8329,2025-07-04 12:38:23.496974+02:00,humidity,75.2,-2.93
8330,2025-07-04 12:38:37.231929+02:00,temperature,59.0,2.3
8331,2025-07-04 12:38:50.929482+02:00,temperature,58.9,2.85
8332,2025-07-04 12:39:04.569023+02:00,humidity,78.2,1.53
8333,2025-07-04 12:39:18.265373+02:00,temperature,57.3,2.11
8334,2025-07-04 12:39:18.270818+02:00,vibration,16.16,2.22
8335,2025-07-04 12:39:31.996763+02:00,temperature,56.6,1.01
8336,2025-07-04 12:39:46.103423+02:00,temperature,55.6,-1.13
8337,2025-07-04 12:40:13.653863+02:00,temperature,55.1,-2.47
8338,2025-07-04 12:40:27.332422+02:00,temperature,55.7,-1.36
8339,2025-07-04 12:40:27.333423+02:00,humidity,77.2,1.77
8340,2025-07-04 12:40:41.200797+02:00,flow_rate,326.5,2.15
8341,2025-07-04 12:40:41.205804+02:00,humidity,77.2,2.11
8342,2025-07-04 12:40:55.050517+02:00,flow_rate,296.9,2.25
8343,2025-07-04 12:40:55.056107+02:00,humidity,76.6,2.5
8344,2025-07-04 12:41:09.208134+02:00,temperature,56.9,1.88
8345,2025-07-04 12:41:09.209136+02:00,flow_rate,284.2,2.55
8346,2025-07-04 12:41:23.705790+02:00,temperature,56.5,1.0
8347,2025-07-04 12:41:23.707788+02:00,flow_rate,263.9,2.31
8348,2025-07-04 12:41:39.033348+02:00,flow_rate,249.6,3.29
8349,2025-07-04 12:41:54.361373+02:00,temperature,56.4,1.01
8350,2025-07-04 12:42:09.752880+02:00,temperature,57.0,2.87
8351,2025-07-04 12:42:41.193719+02:00,temperature,55.2,-1.55
8352,2025-07-04 12:42:57.110138+02:00,temperature,56.3,1.59
8353,2025-07-04 12:43:13.142737+02:00,temperature,56.3,1.72
8354,2025-07-04 12:43:29.105543+02:00,temperature,56.1,1.18
8355,2025-07-04 12:43:29.111476+02:00,humidity,76.0,2.33
8356,2025-07-04 12:43:45.116842+02:00,temperature,55.9,1.12
8357,2025-07-04 12:43:59.282509+02:00,temperature,55.9,1.3
8358,2025-07-04 12:44:13.294812+02:00,temperature,56.1,1.88
8359,2025-07-04 12:44:40.781426+02:00,temperature,55.4,1.07
8360,2025-07-04 12:44:54.464402+02:00,temperature,55.5,1.34
8361,2025-07-04 12:45:08.264443+02:00,temperature,55.5,2.01
8362,2025-07-04 12:45:08.265606+02:00,humidity,72.8,-1.82
8363,2025-07-04 12:45:21.942547+02:00,temperature,55.5,2.23
8364,2025-07-04 12:45:21.948375+02:00,humidity,73.5,-1.55
8365,2025-07-04 12:45:35.610734+02:00,flow_rate,212.6,2.53
8366,2025-07-04 12:45:35.616642+02:00,humidity,73.0,-1.85
8367,2025-07-04 12:45:49.326549+02:00,flow_rate,180.1,2.51
8368,2025-07-04 12:46:03.061281+02:00,flow_rate,167.8,2.53
8369,2025-07-04 12:46:30.589606+02:00,temperature,54.7,1.03
8370,2025-07-04 12:46:44.229555+02:00,humidity,78.3,1.57
8371,2025-07-04 12:46:57.913053+02:00,humidity,76.9,1.73
8372,2025-07-04 12:47:11.548510+02:00,humidity,75.5,1.55
8373,2025-07-04 12:47:25.144121+02:00,humidity,77.3,2.7
8374,2025-07-04 12:47:38.861072+02:00,humidity,73.6,2.54
8375,2025-07-04 12:47:52.514585+02:00,vibration,14.67,-2.0
8376,2025-07-04 12:47:52.519858+02:00,humidity,72.8,1.89
8377,2025-07-04 12:48:06.211056+02:00,temperature,53.1,-1.78
8378,2025-07-04 12:48:19.829738+02:00,temperature,53.2,-2.08
8379,2025-07-04 12:48:33.444857+02:00,temperature,53.6,-2.07
8380,2025-07-04 12:48:47.520789+02:00,temperature,54.1,-2.29
8381,2025-07-04 12:48:47.526752+02:00,flow_rate,160.4,-2.95
8382,2025-07-04 12:49:01.148206+02:00,temperature,54.6,-2.18
8383,2025-07-04 12:49:01.153754+02:00,humidity,69.0,-1.83
8384,2025-07-04 12:49:14.946704+02:00,temperature,55.3,-1.59
8385,2025-07-04 12:49:14.951591+02:00,humidity,69.2,-2.06
8386,2025-07-04 12:49:28.569008+02:00,temperature,55.7,-1.95
8387,2025-07-04 12:49:42.229749+02:00,temperature,55.9,-1.62
8388,2025-07-04 12:49:55.857904+02:00,temperature,55.7,-2.22
8389,2025-07-04 12:50:09.482440+02:00,vibration,15.34,-2.09
8390,2025-07-04 12:50:23.079764+02:00,temperature,56.2,-1.0
8391,2025-07-04 12:50:23.085670+02:00,vibration,15.48,-2.21
8392,2025-07-04 12:50:36.851740+02:00,flow_rate,216.2,2.0
8393,2025-07-04 12:50:36.857254+02:00,vibration,15.79,-2.56
8394,2025-07-04 12:50:50.513102+02:00,humidity,74.6,1.6
8395,2025-07-04 12:51:04.112637+02:00,humidity,74.6,1.86
8396,2025-07-04 12:51:17.857619+02:00,temperature,56.1,-1.77
8397,2025-07-04 12:51:17.862673+02:00,humidity,73.8,3.11
8398,2025-07-04 12:51:31.493196+02:00,temperature,56.6,-1.22
8399,2025-07-04 12:51:45.452828+02:00,temperature,56.8,-1.06
8400,2025-07-04 12:51:59.097817+02:00,temperature,56.1,-3.14
8401,2025-07-04 12:51:59.103269+02:00,flow_rate,135.4,2.03
8402,2025-07-04 12:52:12.732584+02:00,temperature,56.7,-2.84
8403,2025-07-04 12:52:26.550800+02:00,humidity,68.4,-2.4
8404,2025-07-04 12:52:40.456880+02:00,flow_rate,113.3,2.35
8405,2025-07-04 12:52:40.457845+02:00,humidity,69.2,-2.29
8406,2025-07-04 12:53:07.726128+02:00,humidity,70.4,-1.69
8407,2025-07-04 12:53:21.338068+02:00,humidity,70.3,-1.9
8408,2025-07-04 12:53:35.000781+02:00,vibration,16.41,-2.18
8409,2025-07-04 12:53:48.582540+02:00,temperature,57.9,-1.22
8410,2025-07-04 12:54:02.226262+02:00,temperature,57.7,-1.55
8411,2025-07-04 12:54:15.805786+02:00,temperature,57.2,-2.21
8412,2025-07-04 12:54:29.817064+02:00,temperature,58.7,-1.7
8413,2025-07-04 12:54:43.447270+02:00,temperature,59.3,-1.04
8414,2025-07-04 12:54:43.448273+02:00,flow_rate,84.1,2.16
8415,2025-07-04 12:55:10.691439+02:00,temperature,61.0,1.29
8416,2025-07-04 12:55:24.690109+02:00,temperature,61.0,1.51
8417,2025-07-04 12:55:38.498687+02:00,temperature,61.0,2.06
8418,2025-07-04 12:55:52.215511+02:00,temperature,60.6,2.18
8419,2025-07-04 12:55:52.220669+02:00,vibration,18.36,2.79
8420,2025-07-04 12:56:06.112064+02:00,temperature,60.5,2.65
8421,2025-07-04 12:56:33.070991+02:00,temperature,59.6,1.39
8422,2025-07-04 12:56:33.076440+02:00,humidity,73.7,1.75
8423,2025-07-04 12:56:46.549358+02:00,flow_rate,37.2,-2.16
8424,2025-07-04 12:57:13.833910+02:00,temperature,58.3,-1.18
8425,2025-07-04 12:57:13.838916+02:00,flow_rate,88.2,-2.02
8426,2025-07-04 12:57:27.362009+02:00,temperature,58.4,-1.11
8427,2025-07-04 12:58:07.746519+02:00,temperature,58.5,-1.1
8428,2025-07-04 12:58:34.660676+02:00,humidity,71.8,1.51
8429,2025-07-04 12:58:48.180392+02:00,humidity,72.3,2.4
8430,2025-07-04 12:59:15.255584+02:00,temperature,59.8,1.39
8431,2025-07-04 12:59:15.260792+02:00,humidity,70.7,1.94
8432,2025-07-04 12:59:28.857370+02:00,vibration,17.95,2.7
8433,2025-07-04 12:59:42.536732+02:00,vibration,17.54,2.35
8434,2025-07-04 12:59:56.455885+02:00,vibration,17.44,2.6
8435,2025-07-04 13:00:10.124491+02:00,flow_rate,202.6,2.28
8436,2025-07-04 13:00:23.883282+02:00,temperature,58.0,-1.7
8437,2025-07-04 13:00:23.885354+02:00,flow_rate,186.1,2.01
8438,2025-07-04 13:00:37.973001+02:00,temperature,58.3,-1.61
8439,2025-07-04 13:00:37.978641+02:00,flow_rate,181.3,2.07
8440,2025-07-04 13:00:37.978641+02:00,vibration,17.14,2.33
8441,2025-07-04 13:00:51.980255+02:00,temperature,59.1,-1.34
8442,2025-07-04 13:01:06.062375+02:00,temperature,59.4,-1.26
8443,2025-07-04 13:01:19.857684+02:00,temperature,60.1,-1.14
8444,2025-07-04 13:01:33.488066+02:00,temperature,59.4,-2.21
8445,2025-07-04 13:01:47.170558+02:00,temperature,59.7,-2.22
8446,2025-07-04 13:02:00.813460+02:00,temperature,61.2,-1.15
8447,2025-07-04 13:02:14.582299+02:00,temperature,61.3,-1.14
8448,2025-07-04 13:02:28.288477+02:00,temperature,61.0,-1.49
8449,2025-07-04 13:02:55.533921+02:00,temperature,62.8,1.01
8450,2025-07-04 13:02:55.536025+02:00,flow_rate,174.3,2.35
8451,2025-07-04 13:03:09.153231+02:00,vibration,16.94,2.93
8452,2025-07-04 13:03:09.158903+02:00,humidity,65.8,-2.42
8453,2025-07-04 13:03:22.829602+02:00,flow_rate,136.5,2.24
8454,2025-07-04 13:03:22.834835+02:00,vibration,15.76,2.08
8455,2025-07-04 13:03:22.834835+02:00,humidity,67.6,-1.97
8456,2025-07-04 13:03:36.478518+02:00,humidity,68.7,-1.54
8457,2025-07-04 13:03:50.099471+02:00,temperature,62.7,1.48
8458,2025-07-04 13:03:50.104320+02:00,humidity,69.2,-1.68
8459,2025-07-04 13:04:03.682699+02:00,temperature,63.4,2.35
8460,2025-07-04 13:04:17.317045+02:00,temperature,62.9,2.68
8461,2025-07-04 13:04:31.303679+02:00,temperature,60.9,2.76
8462,2025-07-04 13:04:44.963606+02:00,temperature,60.0,1.99
8463,2025-07-04 13:04:58.663015+02:00,temperature,59.6,1.4
8464,2025-07-04 13:05:12.736517+02:00,temperature,59.6,2.37
8465,2025-07-04 13:05:12.740936+02:00,flow_rate,85.7,-2.06
8466,2025-07-04 13:06:07.276525+02:00,temperature,58.2,-1.28
8467,2025-07-04 13:06:21.021593+02:00,pressure,48.4,2.95
8468,2025-07-04 13:06:34.760099+02:00,pressure,39.6,2.85
8469,2025-07-04 13:06:48.527310+02:00,humidity,69.5,-2.34
8470,2025-07-04 13:07:02.314454+02:00,humidity,71.3,-2.35
8471,2025-07-04 13:07:29.706459+02:00,temperature,58.2,-1.2
8472,2025-07-04 13:07:43.448808+02:00,temperature,58.4,-1.24
8473,2025-07-04 13:07:57.125770+02:00,temperature,58.5,-1.36
8474,2025-07-04 13:08:10.735661+02:00,temperature,58.4,-1.94
8475,2025-07-04 13:08:24.723261+02:00,temperature,58.9,-1.66
8476,2025-07-04 13:08:38.304933+02:00,pressure,24.0,3.46
8477,2025-07-04 13:08:38.310546+02:00,temperature,58.4,-2.8
8478,2025-07-04 13:08:38.310546+02:00,flow_rate,100.8,-2.12
8479,2025-07-04 13:08:51.913742+02:00,temperature,59.9,-1.31
8480,2025-07-04 13:08:51.918745+02:00,flow_rate,108.2,-3.39
8481,2025-07-04 13:08:51.918745+02:00,humidity,76.5,-1.56
8482,2025-07-04 13:10:00.479560+02:00,vibration,12.69,-2.6
8483,2025-07-04 13:10:14.098786+02:00,temperature,61.4,2.33
8484,2025-07-04 13:10:14.099786+02:00,vibration,12.83,-2.39
8485,2025-07-04 13:10:27.730300+02:00,temperature,60.8,1.09
8486,2025-07-04 13:10:27.731300+02:00,vibration,13.06,-2.0
8487,2025-07-04 13:10:27.731300+02:00,humidity,76.5,-1.82
8488,2025-07-04 13:10:41.349164+02:00,temperature,59.9,-1.73
8489,2025-07-04 13:10:41.349164+02:00,humidity,77.5,-1.86
8490,2025-07-04 13:10:54.987309+02:00,temperature,60.0,-1.86
8491,2025-07-04 13:10:54.988330+02:00,vibration,13.19,-2.05
8492,2025-07-04 13:11:36.683093+02:00,humidity,78.3,-2.13
8493,2025-07-04 13:11:50.430779+02:00,temperature,61.0,1.19
8494,2025-07-04 13:11:50.431804+02:00,humidity,78.1,-2.81
8495,2025-07-04 13:12:04.045419+02:00,flow_rate,195.0,2.42
8496,2025-07-04 13:12:17.842588+02:00,flow_rate,167.7,2.1
8497,2025-07-04 13:12:31.479670+02:00,flow_rate,146.9,2.42
8498,2025-07-04 13:12:58.924644+02:00,temperature,61.0,1.88
8499,2025-07-04 13:13:12.591142+02:00,temperature,61.0,2.83
8500,2025-07-04 13:13:26.474486+02:00,temperature,60.4,2.46
8501,2025-07-04 13:13:26.475489+02:00,vibration,14.07,2.51
8502,2025-07-04 13:13:40.463859+02:00,temperature,60.0,1.88
8503,2025-07-04 13:13:54.119383+02:00,humidity,79.5,-1.56
8504,2025-07-04 13:14:21.408147+02:00,pressure,37.2,2.86
8505,2025-07-04 13:14:21.413581+02:00,temperature,58.8,-1.18
8506,2025-07-04 13:14:21.413581+02:00,humidity,81.2,-1.59
8507,2025-07-04 13:14:35.135783+02:00,temperature,58.9,-1.24
8508,2025-07-04 13:14:35.141141+02:00,humidity,81.6,-1.76
8509,2025-07-04 13:14:49.169524+02:00,temperature,58.8,-1.54
8510,2025-07-04 13:14:49.170521+02:00,humidity,81.3,-2.25
8511,2025-07-04 13:15:03.049855+02:00,humidity,83.1,-2.12
8512,2025-07-04 13:15:16.680596+02:00,humidity,83.5,-2.22
8513,2025-07-04 13:15:44.284978+02:00,pressure,12.9,2.64
8514,2025-07-04 13:15:44.290026+02:00,temperature,59.1,-1.78
8515,2025-07-04 13:15:44.290026+02:00,flow_rate,10.3,-2.18
8516,2025-07-04 13:15:57.943893+02:00,flow_rate,5.6,-3.13
8517,2025-07-04 13:16:11.687529+02:00,temperature,60.5,1.39
8518,2025-07-04 13:16:11.688530+02:00,humidity,85.6,-2.22
8519,2025-07-04 13:16:39.140806+02:00,temperature,59.3,-1.46
8520,2025-07-04 13:17:06.766599+02:00,temperature,59.4,-1.81
8521,2025-07-04 13:17:20.463667+02:00,temperature,59.7,-1.2
8522,2025-07-04 13:17:47.898321+02:00,temperature,59.5,-1.36
8523,2025-07-04 13:17:47.903989+02:00,vibration,13.72,-2.03
8524,2025-07-04 13:18:01.882716+02:00,humidity,89.2,1.54
8525,2025-07-04 13:18:29.104554+02:00,temperature,60.8,1.26
8526,2025-07-04 13:18:29.105521+02:00,flow_rate,56.6,2.6
8527,2025-07-04 13:18:29.105521+02:00,humidity,88.9,1.85
8528,2025-07-04 13:18:42.900815+02:00,temperature,60.6,1.2
8529,2025-07-04 13:18:42.905694+02:00,vibration,14.6,2.09
8530,2025-07-04 13:18:56.612999+02:00,temperature,60.9,2.04
8531,2025-07-04 13:18:56.618550+02:00,humidity,87.9,2.21
8532,2025-07-04 13:19:10.366714+02:00,temperature,61.0,3.1
8533,2025-07-04 13:19:10.371791+02:00,humidity,87.2,2.15
8534,2025-07-04 13:19:37.725166+02:00,pressure,16.1,2.86
8535,2025-07-04 13:19:51.413691+02:00,humidity,85.6,2.37
8536,2025-07-04 13:20:05.218099+02:00,temperature,59.8,1.12
8537,2025-07-04 13:20:32.865251+02:00,temperature,60.0,1.57
8538,2025-07-04 13:20:32.866251+02:00,humidity,82.2,1.78
8539,2025-07-04 13:21:00.278167+02:00,temperature,59.7,1.38
8540,2025-07-04 13:21:00.279167+02:00,flow_rate,55.9,2.22
8541,2025-07-04 13:21:00.279167+02:00,humidity,82.0,2.03
8542,2025-07-04 13:21:14.032458+02:00,temperature,59.7,1.95
8543,2025-07-04 13:21:27.674894+02:00,temperature,59.3,1.32
8544,2025-07-04 13:22:08.623867+02:00,temperature,58.1,-1.04
8545,2025-07-04 13:22:08.628600+02:00,humidity,79.0,1.82
8546,2025-07-04 13:23:03.399089+02:00,temperature,59.3,1.23
8547,2025-07-04 13:23:03.404120+02:00,flow_rate,1.9,-2.08
8548,2025-07-04 13:23:03.404120+02:00,vibration,14.13,2.17
8549,2025-07-04 13:23:17.018559+02:00,temperature,59.2,1.3
8550,2025-07-04 13:23:17.023107+02:00,vibration,13.68,2.01
8551,2025-07-04 13:23:30.669824+02:00,temperature,58.9,1.13
8552,2025-07-04 13:23:30.670822+02:00,vibration,13.44,2.02
8553,2025-07-04 13:23:44.737761+02:00,temperature,59.0,1.63
8554,2025-07-04 13:23:44.742573+02:00,humidity,76.5,1.54
8555,2025-07-04 13:23:58.457809+02:00,temperature,58.3,1.15
8556,2025-07-04 13:23:58.462717+02:00,humidity,76.5,1.77
8557,2025-07-04 13:24:12.160511+02:00,temperature,58.4,1.31
8558,2025-07-04 13:24:12.162519+02:00,humidity,77.1,2.37
8559,2025-07-04 13:24:26.128817+02:00,temperature,57.9,1.37
8560,2025-07-04 13:24:26.129782+02:00,humidity,73.8,2.1
8561,2025-07-04 13:24:39.810038+02:00,temperature,57.7,1.38
8562,2025-07-04 13:24:39.811038+02:00,humidity,72.8,1.84
8563,2025-07-04 13:24:53.489979+02:00,pressure,2.7,-3.36
8564,2025-07-04 13:24:53.490978+02:00,temperature,57.5,1.67
8565,2025-07-04 13:24:53.490978+02:00,flow_rate,137.1,2.1
8566,2025-07-04 13:24:53.490978+02:00,vibration,11.78,2.55
8567,2025-07-04 13:24:53.490978+02:00,humidity,71.6,1.68
8568,2025-07-04 13:25:07.264836+02:00,temperature,56.4,1.26
8569,2025-07-04 13:25:07.270275+02:00,vibration,11.34,2.29
8570,2025-07-04 13:25:07.270275+02:00,humidity,71.0,1.61
8571,2025-07-04 13:25:20.948226+02:00,temperature,56.6,1.59
8572,2025-07-04 13:25:34.426399+02:00,temperature,56.3,2.08
8573,2025-07-04 13:25:34.426399+02:00,flow_rate,95.0,2.86
8574,2025-07-04 13:25:34.426399+02:00,humidity,70.8,2.25
8575,2025-07-04 13:25:47.906605+02:00,temperature,56.2,2.54
8576,2025-07-04 13:25:47.907571+02:00,flow_rate,67.6,2.01
8577,2025-07-04 13:26:01.388676+02:00,temperature,55.8,2.9
8578,2025-07-04 13:26:14.866070+02:00,temperature,54.0,2.0
8579,2025-07-04 13:26:28.357049+02:00,temperature,53.8,1.8
8580,2025-07-04 13:26:28.361547+02:00,humidity,69.0,1.94
8581,2025-07-04 13:26:55.371007+02:00,vibration,10.08,2.19
8582,2025-07-04 13:27:08.900044+02:00,temperature,53.1,1.0
8583,2025-07-04 13:27:08.905084+02:00,vibration,9.92,2.46
8584,2025-07-04 13:27:08.905084+02:00,humidity,68.2,2.9
8585,2025-07-04 13:27:22.405397+02:00,temperature,53.5,1.53
8586,2025-07-04 13:27:22.411073+02:00,vibration,9.83,3.16
8587,2025-07-04 13:27:22.411073+02:00,humidity,67.3,2.84
8588,2025-07-04 13:27:35.956748+02:00,temperature,53.2,1.84
8589,2025-07-04 13:27:49.439959+02:00,temperature,53.0,1.95
8590,2025-07-04 13:28:02.924917+02:00,temperature,52.6,1.85
8591,2025-07-04 13:28:02.925916+02:00,flow_rate,67.8,2.57
8592,2025-07-04 13:28:16.441889+02:00,temperature,52.0,1.69
8593,2025-07-04 13:28:16.442891+02:00,flow_rate,52.9,2.82
8594,2025-07-04 13:28:29.929571+02:00,temperature,51.8,1.33
8595,2025-07-04 13:29:39.587493+02:00,temperature,50.6,-1.04
8596,2025-07-04 13:29:39.587493+02:00,humidity,66.8,2.21
8597,2025-07-04 13:29:53.441432+02:00,temperature,50.3,-1.71
8598,2025-07-04 13:29:53.448194+02:00,vibration,8.27,-2.12
8599,2025-07-04 13:29:53.448194+02:00,humidity,66.2,2.22
8600,2025-07-04 13:30:20.441478+02:00,vibration,8.38,-2.86
8601,2025-07-04 13:30:47.424223+02:00,humidity,63.2,3.15
8602,2025-07-04 13:31:01.055091+02:00,humidity,61.4,1.93
8603,2025-07-04 13:31:28.023169+02:00,pressure,90.3,-2.77
8604,2025-07-04 13:31:55.009540+02:00,humidity,58.3,-2.07
8605,2025-07-04 13:32:49.031006+02:00,temperature,52.6,1.62
8606,2025-07-04 13:33:02.834718+02:00,temperature,52.8,2.08
8607,2025-07-04 13:33:16.305621+02:00,temperature,51.9,2.93
8608,2025-07-04 13:33:29.827805+02:00,flow_rate,47.9,2.16
8609,2025-07-04 13:33:43.345642+02:00,pressure,126.2,-2.79
8610,2025-07-04 13:33:43.351193+02:00,flow_rate,48.9,3.17
8611,2025-07-04 13:33:56.861682+02:00,flow_rate,31.4,2.34
8612,2025-07-04 13:33:56.867136+02:00,humidity,59.6,-1.59
8613,2025-07-04 13:34:10.349819+02:00,humidity,59.7,-1.92
8614,2025-07-04 13:34:23.841298+02:00,temperature,50.7,1.43
8615,2025-07-04 13:34:23.842264+02:00,humidity,60.0,-2.12
8616,2025-07-04 13:34:50.850128+02:00,temperature,50.7,1.98
8617,2025-07-04 13:35:04.322954+02:00,temperature,50.4,2.09
8618,2025-07-04 13:35:04.327756+02:00,humidity,64.5,1.53
8619,2025-07-04 13:35:17.843960+02:00,temperature,49.6,1.2
8620,2025-07-04 13:35:17.843960+02:00,vibration,7.87,2.13
8621,2025-07-04 13:35:31.358093+02:00,temperature,49.7,1.43
8622,2025-07-04 13:35:31.359095+02:00,vibration,7.78,2.6
8623,2025-07-04 13:35:44.881759+02:00,vibration,7.3,2.4
8624,2025-07-04 13:35:58.401017+02:00,temperature,47.9,-1.93
8625,2025-07-04 13:36:11.920652+02:00,temperature,47.6,-3.06
8626,2025-07-04 13:36:11.925575+02:00,humidity,64.7,1.94
8627,2025-07-04 13:36:38.931471+02:00,vibration,6.39,2.14
8628,2025-07-04 13:37:19.477349+02:00,humidity,62.1,1.76
8629,2025-07-04 13:37:33.006005+02:00,humidity,62.3,1.84
8630,2025-07-04 13:37:46.528129+02:00,flow_rate,54.3,2.78
8631,2025-07-04 13:38:00.100185+02:00,flow_rate,41.2,2.22
8632,2025-07-04 13:38:13.583674+02:00,flow_rate,40.1,2.82
8633,2025-07-04 13:38:27.056502+02:00,temperature,47.7,-1.77
8634,2025-07-04 13:38:40.552041+02:00,temperature,48.3,-1.6
8635,2025-07-04 13:38:40.557234+02:00,vibration,5.47,-2.88
8636,2025-07-04 13:38:54.060542+02:00,temperature,48.8,-1.13
8637,2025-07-04 13:38:54.094419+02:00,vibration,5.95,-2.59
8638,2025-07-04 13:39:07.548232+02:00,vibration,6.57,-2.52
