timestamp,pressure,temperature,flow_rate,vibration,humidity,compressor_status
2025-07-03T19:48:23.932814+00:00,3.2,69.9,521.6,15.97,49.9,1
2025-07-03T19:48:24.948091+00:00,3.2,69.6,513.1,15.86,50.3,1
2025-07-03T19:48:25.962908+00:00,6.4,69.5,503.8,15.92,50.0,1
2025-07-03T19:48:26.977514+00:00,2.0,69.3,494.7,15.95,50.7,1
2025-07-03T19:48:27.983770+00:00,0,69.5,495.8,15.91,51.2,1
2025-07-03T19:48:28.989313+00:00,3.8,69.7,497.4,15.78,51.0,1
2025-07-03T19:48:30.004300+00:00,5.6,69.9,496.3,15.59,50.5,1
2025-07-03T19:48:31.026267+00:00,7.1,69.6,504.8,15.71,50.9,1
2025-07-03T19:48:32.036139+00:00,6.5,69.9,508.8,15.64,51.0,1
2025-07-03T19:48:33.046684+00:00,7.5,69.8,511.9,15.52,51.3,1
2025-07-03T19:48:37.886753+00:00,2.5,69.7,510.9,15.46,50.9,1
2025-07-03T19:48:38.900129+00:00,6.2,69.6,502.1,15.27,51.5,1
2025-07-03T19:48:39.913054+00:00,3.5,69.7,507.6,15.29,51.8,1
2025-07-03T19:48:40.927218+00:00,3.5,69.4,500.7,15.28,52.1,1
2025-07-03T19:48:41.942117+00:00,0,69.5,501.0,15.45,51.4,1
2025-07-03T19:48:42.950771+00:00,1.3,69.3,500.6,15.49,51.3,1
2025-07-03T19:48:43.965441+00:00,0.9,69.4,509.8,15.49,50.7,1
2025-07-03T19:48:44.983560+00:00,0,69.4,502.3,15.49,50.6,1
2025-07-03T19:48:45.989843+00:00,4.8,69.6,509.1,15.42,49.9,1
2025-07-03T19:48:47.003044+00:00,6.3,69.7,502.6,15.27,50.4,1
2025-07-03T19:48:51.818098+00:00,8.0,69.7,511.7,15.4,50.8,1
2025-07-03T19:48:52.833523+00:00,5.0,69.7,513.3,15.36,51.2,1
2025-07-03T19:48:53.840997+00:00,7.0,69.8,510.7,15.39,51.2,1
2025-07-03T19:48:54.855006+00:00,2.7,70.0,516.2,15.53,51.8,1
2025-07-03T19:48:55.870514+00:00,0.1,69.8,509.0,15.53,51.3,1
2025-07-03T19:48:56.883770+00:00,3.1,69.5,501.4,15.58,50.7,1
2025-07-03T19:48:57.891806+00:00,6.6,69.6,499.8,15.64,50.9,1
2025-07-03T19:48:58.938620+00:00,4.6,69.6,501.9,15.53,51.0,1
2025-07-03T19:48:59.949831+00:00,4.9,69.5,505.3,15.4,51.6,1
2025-07-03T19:49:00.965596+00:00,7.5,69.7,507.0,15.52,51.0,1
2025-07-03T19:49:05.750602+00:00,4.8,69.9,504.5,15.68,50.8,1
2025-07-03T19:49:06.763274+00:00,3.1,70.0,509.5,15.57,50.2,1
2025-07-03T19:49:07.776893+00:00,0,69.8,512.9,15.62,50.6,1
2025-07-03T19:49:08.786842+00:00,0,69.7,513.0,15.78,50.0,1
2025-07-03T19:49:09.797621+00:00,3.5,69.6,509.4,15.93,50.5,1
2025-07-03T19:49:10.812626+00:00,3.0,69.8,506.2,15.79,50.3,1
2025-07-03T19:49:11.824571+00:00,2.5,69.5,503.4,15.74,49.8,1
2025-07-03T19:49:12.832988+00:00,1.2,69.8,512.3,15.73,50.3,1
2025-07-03T19:49:13.843654+00:00,6.2,69.7,510.0,15.92,51.0,1
2025-07-03T19:49:14.860310+00:00,2.1,69.5,503.4,16.09,51.2,1
2025-07-03T19:49:19.653053+00:00,0.8,69.7,509.7,15.92,51.3,1
2025-07-03T19:49:20.671155+00:00,3.5,69.6,515.8,15.79,52.0,1
2025-07-03T19:49:21.683444+00:00,0,69.6,513.9,15.82,52.1,1
2025-07-03T19:49:22.698091+00:00,0,69.4,518.7,15.81,52.2,1
2025-07-03T19:49:23.706826+00:00,0,69.2,513.4,15.67,51.7,1
2025-07-03T19:49:24.715542+00:00,0,69.0,522.6,15.51,51.7,1
2025-07-03T19:49:25.725288+00:00,1.2,69.1,517.3,15.62,51.5,1
2025-07-03T19:49:26.739968+00:00,2.6,69.2,515.3,15.75,51.7,1
2025-07-03T19:49:27.747339+00:00,1.4,69.0,505.5,15.65,51.1,1
2025-07-03T19:49:28.759177+00:00,0,69.3,507.2,15.74,50.9,1
2025-07-03T19:49:33.626987+00:00,4.9,69.5,510.5,15.69,50.4,1
2025-07-03T19:49:34.633572+00:00,8.7,69.7,503.3,15.82,50.1,1
2025-07-03T19:49:35.643520+00:00,8.2,69.9,510.4,15.62,49.5,1
2025-07-03T19:49:36.656618+00:00,10.7,69.8,503.6,15.79,49.9,1
2025-07-03T19:49:37.670929+00:00,11.5,70.0,511.5,15.71,49.6,1
2025-07-03T19:49:38.680142+00:00,13.3,69.9,505.0,15.64,49.2,1
2025-07-03T19:49:39.689006+00:00,18.1,69.6,500.3,15.82,49.9,1
2025-07-03T19:49:40.702861+00:00,15.0,69.6,495.2,15.68,49.9,1
2025-07-03T19:49:41.711754+00:00,12.1,69.3,491.7,15.69,49.6,1
2025-07-03T19:49:42.724649+00:00,10.6,69.2,498.7,15.75,49.7,1
2025-07-03T19:49:47.569929+00:00,14.0,69.0,504.7,15.89,49.3,1
2025-07-03T19:49:48.582083+00:00,16.0,69.2,499.3,15.72,49.1,1
2025-07-03T19:49:49.590846+00:00,20.3,69.4,501.1,15.83,48.6,1
2025-07-03T19:49:50.599328+00:00,22.8,69.2,497.7,15.66,48.8,1
2025-07-03T19:49:51.617870+00:00,17.9,69.1,501.8,15.52,48.8,1
2025-07-03T19:49:52.631199+00:00,18.1,68.8,505.1,15.35,48.8,1
2025-07-03T19:49:53.646316+00:00,19.0,68.6,497.0,15.22,49.2,1
2025-07-03T19:49:54.657526+00:00,17.0,68.7,499.3,15.23,49.4,1
2025-07-03T19:49:55.671861+00:00,13.2,68.5,502.5,15.06,48.8,1
2025-07-03T19:49:56.683258+00:00,14.6,68.4,503.8,14.99,49.0,1
2025-07-03T19:50:01.724785+00:00,14.5,68.6,500.8,14.94,49.3,1
2025-07-03T19:50:02.737669+00:00,12.2,68.5,510.5,15.11,49.9,1
2025-07-03T19:50:03.752601+00:00,7.4,68.5,501.7,15.05,49.6,1
2025-07-03T19:50:04.758726+00:00,10.6,68.6,491.7,15.2,49.4,1
2025-07-03T19:50:05.770356+00:00,13.9,68.4,500.2,15.08,49.4,1
2025-07-03T19:50:06.780124+00:00,11.4,68.7,507.9,15.15,49.7,1
2025-07-03T19:50:07.791927+00:00,10.5,68.6,507.4,15.22,49.8,1
2025-07-03T19:50:08.801752+00:00,10.7,68.3,500.9,15.28,50.4,1
2025-07-03T19:50:09.808036+00:00,8.6,68.2,502.0,15.43,51.0,1
2025-07-03T19:50:10.817471+00:00,10.1,68.1,503.9,15.5,51.1,1
2025-07-03T19:50:15.949562+00:00,13.8,67.9,496.1,15.65,51.3,1
2025-07-03T19:50:16.956259+00:00,14.8,68.0,491.5,15.76,51.8,1
2025-07-03T19:50:17.966274+00:00,16.7,68.1,489.5,15.81,51.6,1
2025-07-03T19:50:18.979820+00:00,13.7,67.9,484.2,15.95,52.0,1
2025-07-03T19:50:19.991860+00:00,11.4,67.9,484.0,15.85,52.6,1
2025-07-03T19:50:20.998208+00:00,13.4,68.1,486.1,15.87,52.0,1
2025-07-03T19:50:22.010563+00:00,12.4,68.1,485.7,15.76,52.4,1
2025-07-03T19:50:23.021981+00:00,9.6,68.1,480.1,15.75,52.1,1
2025-07-03T19:50:24.032169+00:00,5.1,68.1,472.6,15.6,52.3,1
2025-07-03T19:50:25.039641+00:00,2.3,68.0,466.2,15.76,52.9,1
2025-07-03T19:50:30.152366+00:00,5.9,67.7,461.4,15.92,52.5,1
2025-07-03T19:50:31.161893+00:00,1.9,67.7,468.7,16.0,52.2,1
2025-07-03T19:50:32.167199+00:00,0.3,67.9,469.6,15.98,52.2,1
2025-07-03T19:50:33.178244+00:00,4.1,68.1,468.6,15.86,51.8,1
2025-07-03T19:50:34.183714+00:00,8.9,68.4,458.7,15.8,52.2,1
2025-07-03T19:50:35.200955+00:00,12.1,68.2,463.7,15.66,51.5,1
2025-07-03T19:50:36.211867+00:00,8.7,68.3,468.0,15.72,51.1,1
2025-07-03T19:50:37.226001+00:00,8.8,68.3,473.2,15.88,51.3,1
2025-07-03T19:50:38.231604+00:00,11.4,68.0,477.4,15.83,51.4,1
2025-07-03T19:50:39.244110+00:00,15.5,67.8,482.5,15.7,51.2,1
2025-07-03T19:50:44.046124+00:00,19.1,67.7,480.9,15.65,51.6,1
2025-07-03T19:50:45.057682+00:00,20.6,67.8,471.2,15.45,51.3,1
2025-07-03T19:50:46.068108+00:00,22.5,67.9,474.6,15.28,50.8,1
2025-07-03T19:50:47.083741+00:00,26.6,68.1,483.5,15.16,51.3,1
2025-07-03T19:50:48.089848+00:00,27.4,68.1,492.9,14.97,51.5,1
2025-07-03T19:50:49.099947+00:00,25.7,68.0,485.9,15.06,51.3,1
2025-07-03T19:50:50.113249+00:00,23.8,67.8,494.8,15.16,50.9,1
2025-07-03T19:50:51.120302+00:00,23.0,67.9,484.9,15.13,50.5,1
2025-07-03T19:50:52.134629+00:00,26.1,68.0,478.7,15.29,51.1,1
2025-07-03T19:50:53.146714+00:00,22.7,68.0,483.6,15.18,51.3,1
2025-07-03T19:50:58.027978+00:00,27.5,68.1,488.9,15.01,51.2,1
2025-07-03T19:50:59.033444+00:00,24.2,68.3,482.1,15.17,50.5,1
2025-07-03T19:51:00.044182+00:00,20.5,68.1,481.2,15.14,51.1,1
2025-07-03T19:51:01.053748+00:00,18.6,68.2,486.2,14.95,51.0,1
2025-07-03T19:51:02.067783+00:00,21.9,68.0,487.1,14.83,50.6,1
2025-07-03T19:51:03.082534+00:00,25.4,67.8,487.8,14.74,50.1,1
2025-07-03T19:51:04.091170+00:00,24.8,67.6,481.4,14.84,49.6,1
2025-07-03T19:51:05.102466+00:00,29.7,67.7,476.6,14.85,49.8,1
2025-07-03T19:51:06.111789+00:00,34.6,67.5,473.2,15.02,50.4,1
2025-07-03T19:51:07.119819+00:00,35.2,67.7,476.3,15.09,50.3,1
2025-07-03T19:51:12.012643+00:00,37.0,68.0,483.0,15.01,50.9,1
2025-07-03T19:51:13.030129+00:00,36.4,68.0,477.2,14.94,50.8,1
2025-07-03T19:51:14.037738+00:00,37.6,68.3,476.7,14.99,51.2,1
2025-07-03T19:51:15.048206+00:00,41.9,68.3,485.0,15.11,50.7,1
2025-07-03T19:51:16.062250+00:00,41.3,68.4,478.9,15.06,51.3,1
2025-07-03T19:51:17.079784+00:00,36.4,68.5,478.3,15.02,52.0,1
2025-07-03T19:51:18.086532+00:00,38.2,68.5,473.1,15.05,51.4,1
2025-07-03T19:51:19.095500+00:00,34.7,68.4,468.4,15.05,51.8,1
2025-07-03T19:51:20.106250+00:00,31.1,68.7,472.2,15.17,52.5,1
2025-07-03T19:51:21.118417+00:00,28.2,68.6,464.1,15.32,52.4,1
2025-07-03T19:51:25.977727+00:00,29.5,68.6,459.7,15.33,52.4,1
2025-07-03T19:51:26.984433+00:00,31.3,68.4,453.5,15.5,51.7,1
2025-07-03T19:51:27.996328+00:00,34.0,68.3,456.1,15.5,51.1,1
2025-07-03T19:51:29.005058+00:00,36.8,68.2,464.9,15.58,50.7,1
2025-07-03T19:51:30.011046+00:00,31.9,68.4,463.5,15.63,51.3,1
2025-07-03T19:51:31.023839+00:00,28.5,68.4,457.2,15.69,50.7,1
2025-07-03T19:51:32.030996+00:00,30.8,68.5,466.2,15.75,51.3,1
2025-07-03T19:51:33.045394+00:00,31.4,68.3,458.0,15.82,51.2,1
2025-07-03T19:51:34.054858+00:00,31.2,68.3,449.4,15.92,51.9,1
2025-07-03T19:51:35.065038+00:00,30.7,68.4,441.0,15.79,52.4,1
2025-07-03T19:51:39.870919+00:00,33.4,68.6,448.3,15.7,51.9,1
2025-07-03T19:51:40.884949+00:00,38.2,68.4,447.5,15.68,52.6,1
2025-07-03T19:51:41.897235+00:00,42.1,68.2,450.6,15.54,52.3,1
2025-07-03T19:51:42.901747+00:00,41.5,68.4,447.4,15.35,52.2,1
2025-07-03T19:51:43.910649+00:00,45.6,68.2,439.2,15.29,52.7,1
2025-07-03T19:51:44.918059+00:00,48.9,68.5,434.7,15.14,52.8,1
2025-07-03T19:51:45.931908+00:00,48.4,68.7,438.8,15.3,53.2,1
2025-07-03T19:51:46.941006+00:00,43.6,68.7,437.7,15.42,53.4,1
2025-07-03T19:51:47.951828+00:00,43.5,68.5,443.8,15.35,53.3,1
2025-07-03T19:51:48.963462+00:00,47.1,68.4,439.3,15.21,54.0,1
2025-07-03T19:51:53.789054+00:00,47.1,68.2,444.9,15.38,53.5,1
2025-07-03T19:51:54.803255+00:00,47.7,67.9,446.3,15.26,53.8,1
2025-07-03T19:51:55.815216+00:00,43.8,67.7,450.2,15.37,53.4,1
2025-07-03T19:51:56.827415+00:00,48.4,67.7,444.6,15.36,53.1,1
2025-07-03T19:51:57.834094+00:00,43.4,67.6,450.0,15.46,53.0,1
2025-07-03T19:51:58.846134+00:00,45.5,67.8,452.1,15.29,52.5,1
2025-07-03T19:51:59.854930+00:00,46.5,67.7,457.2,15.17,52.4,1
2025-07-03T19:52:00.869583+00:00,51.1,68.0,449.2,15.15,52.1,1
2025-07-03T19:52:01.879707+00:00,54.0,68.1,452.5,14.98,51.8,1
2025-07-03T19:52:02.889909+00:00,58.2,68.2,462.0,14.86,52.1,1
2025-07-03T19:52:07.771363+00:00,58.5,68.1,457.2,14.88,52.0,1
2025-07-03T19:52:08.781368+00:00,54.5,68.0,465.5,15.02,52.3,1
2025-07-03T19:52:09.796135+00:00,56.8,67.7,467.4,15.04,51.8,1
2025-07-03T19:52:10.806184+00:00,56.4,68.0,471.3,15.03,52.1,1
2025-07-03T19:52:11.816931+00:00,55.3,68.1,478.0,14.85,52.4,1
2025-07-03T19:52:12.823305+00:00,52.1,68.3,478.4,14.93,52.8,1
2025-07-03T19:52:13.835552+00:00,53.4,68.5,468.5,14.93,52.9,1
2025-07-03T19:52:14.842337+00:00,55.8,68.6,470.4,15.1,52.2,1
2025-07-03T19:52:15.852672+00:00,60.3,68.8,474.3,15.05,52.2,1
2025-07-03T19:52:16.859170+00:00,56.3,68.5,468.0,15.02,51.9,1
2025-07-03T19:52:21.695762+00:00,60.5,68.7,477.5,14.98,52.0,1
2025-07-03T19:52:22.705458+00:00,64.7,69.0,485.2,14.88,52.0,1
2025-07-03T19:52:23.715993+00:00,65.3,69.3,480.9,14.94,51.6,1
2025-07-03T19:52:24.723891+00:00,67.7,69.6,487.7,15.13,52.3,1
2025-07-03T19:52:25.730462+00:00,67.2,69.7,486.0,15.08,52.1,1
2025-07-03T19:52:26.741116+00:00,69.7,70.0,494.3,15.2,52.1,1
2025-07-03T19:52:27.750228+00:00,73.5,70.1,495.0,15.36,52.5,1
2025-07-03T19:52:28.764876+00:00,77.3,70.3,488.5,15.24,52.0,1
2025-07-03T19:52:29.771793+00:00,77.6,70.6,486.3,15.42,52.1,1
2025-07-03T19:52:30.783621+00:00,81.4,70.4,494.1,15.45,51.8,1
2025-07-03T19:52:35.628540+00:00,83.3,70.5,488.9,15.54,51.8,1
2025-07-03T19:52:36.640043+00:00,79.1,70.7,482.1,15.54,52.0,1
2025-07-03T19:52:37.650740+00:00,83.7,70.5,477.0,15.61,51.5,1
2025-07-03T19:52:38.659949+00:00,88.2,70.7,471.7,15.8,51.8,1
2025-07-03T19:52:39.669916+00:00,92.0,70.6,466.9,15.88,51.5,1
2025-07-03T19:52:40.680473+00:00,89.7,70.8,476.8,15.95,50.9,1
2025-07-03T19:52:41.691210+00:00,87.5,70.6,472.1,15.95,51.0,1
2025-07-03T19:52:42.701801+00:00,92.0,70.7,479.7,16.11,50.9,1
2025-07-03T19:52:43.714052+00:00,94.0,70.5,488.1,16.16,50.3,1
2025-07-03T19:52:44.721906+00:00,94.6,70.5,480.1,15.98,49.8,1
2025-07-03T19:52:49.568837+00:00,95.1,70.6,478.4,15.8,49.8,1
2025-07-03T19:52:50.576853+00:00,96.9,70.7,482.4,15.89,50.4,1
2025-07-03T19:52:51.591728+00:00,97.8,70.9,478.5,15.76,49.8,1
2025-07-03T19:52:52.602400+00:00,93.3,70.9,472.7,15.68,49.7,1
2025-07-03T19:52:53.607997+00:00,90.6,71.1,463.7,15.72,49.0,1
2025-07-03T19:52:54.614683+00:00,92.9,71.1,461.4,15.66,48.8,1
2025-07-03T19:52:55.625680+00:00,96.1,71.2,460.3,15.78,48.8,1
2025-07-03T19:52:56.640146+00:00,95.9,71.1,456.9,15.75,48.2,1
2025-07-03T19:52:57.647254+00:00,91.7,70.9,460.3,15.68,47.6,1
2025-07-03T19:52:58.657946+00:00,90.2,71.2,464.2,15.53,47.3,1
2025-07-03T19:53:03.932426+00:00,87.8,71.3,460.7,15.71,47.9,1
2025-07-03T19:53:04.940093+00:00,92.1,71.2,459.8,15.72,47.6,1
2025-07-03T19:53:05.947943+00:00,95.7,71.4,468.1,15.92,47.7,1
2025-07-03T19:53:06.955385+00:00,92.0,71.6,460.9,15.87,47.5,1
2025-07-03T19:53:07.968386+00:00,93.1,71.9,451.3,15.82,47.8,1
2025-07-03T19:53:08.980633+00:00,93.3,71.6,447.5,15.99,48.2,1
2025-07-03T19:53:09.988043+00:00,93.6,71.8,448.5,16.05,48.9,1
2025-07-03T19:53:11.000573+00:00,90.3,71.5,438.9,15.89,48.6,1
2025-07-03T19:53:12.011298+00:00,89.0,71.7,441.3,15.93,48.4,1
2025-07-03T19:53:13.026055+00:00,85.0,71.5,439.5,16.12,48.0,1
2025-07-03T19:53:17.895468+00:00,85.2,71.3,434.2,16.15,48.3,1
2025-07-03T19:53:18.909554+00:00,81.2,71.2,428.5,15.99,48.3,1
2025-07-03T19:53:19.915914+00:00,84.2,71.1,436.6,15.97,48.3,1
2025-07-03T19:53:20.923635+00:00,82.7,71.0,429.1,15.98,48.1,1
2025-07-03T19:53:21.929596+00:00,83.8,70.7,431.8,15.94,48.2,1
2025-07-03T19:53:22.940389+00:00,78.9,70.6,433.0,15.84,48.1,1
2025-07-03T19:53:23.947390+00:00,83.2,70.6,429.2,15.86,48.6,1
2025-07-03T19:53:24.956487+00:00,84.3,70.7,435.8,15.66,48.6,1
2025-07-03T19:53:25.962775+00:00,87.5,70.8,434.5,15.68,48.0,1
2025-07-03T19:53:26.973067+00:00,90.3,70.6,437.5,15.72,47.4,1
2025-07-03T19:53:31.779899+00:00,88.9,70.7,433.9,15.59,46.8,1
2025-07-03T19:53:32.790706+00:00,86.5,70.7,424.1,15.57,47.3,1
2025-07-03T19:53:33.801429+00:00,87.3,70.4,418.7,15.61,47.1,1
2025-07-03T19:53:34.808153+00:00,91.9,70.3,416.8,15.66,47.5,1
2025-07-03T19:53:35.815401+00:00,93.0,70.1,423.6,15.57,48.1,1
2025-07-03T19:53:36.827787+00:00,95.4,69.9,433.0,15.63,47.8,1
2025-07-03T19:53:37.840763+00:00,98.1,69.9,439.2,15.63,47.5,1
2025-07-03T19:53:38.851976+00:00,95.7,69.6,432.6,15.65,47.3,1
2025-07-03T19:53:39.860827+00:00,98.0,69.3,423.7,15.66,47.2,1
2025-07-03T19:53:40.871514+00:00,102.6,69.0,415.5,15.47,47.7,1
2025-07-03T19:53:45.692911+00:00,100.4,68.7,405.9,15.64,47.9,1
2025-07-03T19:53:46.700563+00:00,103.0,68.6,409.8,15.79,47.4,1
2025-07-03T19:53:47.707055+00:00,101.1,68.7,400.1,15.85,47.7,1
2025-07-03T19:53:48.720806+00:00,96.3,68.7,390.4,15.95,47.3,1
2025-07-03T19:53:49.729242+00:00,97.4,68.9,383.7,15.9,47.8,1
2025-07-03T19:53:50.739520+00:00,102.0,68.8,389.6,16.05,47.2,1
2025-07-03T19:53:51.749907+00:00,106.5,68.9,396.3,16.05,47.3,1
2025-07-03T19:53:52.759938+00:00,105.5,69.2,392.9,16.1,47.7,1
2025-07-03T19:53:53.767309+00:00,104.7,69.2,400.5,15.97,47.9,1
2025-07-03T19:53:54.774134+00:00,104.1,69.0,399.9,15.81,47.2,1
2025-07-03T19:53:59.682544+00:00,101.5,68.7,395.5,15.82,47.3,1
2025-07-03T19:54:00.693537+00:00,105.5,68.8,395.9,15.64,46.9,1
2025-07-03T19:54:01.699405+00:00,103.4,69.0,399.9,15.5,47.4,1
2025-07-03T19:54:02.710118+00:00,102.3,69.0,390.0,15.61,47.4,1
2025-07-03T19:54:03.716901+00:00,101.8,69.1,392.6,15.46,46.9,1
2025-07-03T19:54:04.728622+00:00,99.2,69.0,396.6,15.63,47.0,1
2025-07-03T19:54:05.739523+00:00,99.0,69.1,388.6,15.62,46.4,1
2025-07-03T19:54:06.750949+00:00,102.1,68.8,382.7,15.48,46.4,1
2025-07-03T19:54:07.761373+00:00,101.3,68.5,386.1,15.35,46.8,1
2025-07-03T19:54:08.772194+00:00,105.0,68.4,387.6,15.35,46.5,1
2025-07-03T19:54:13.686879+00:00,101.8,68.4,390.2,15.52,46.3,1
2025-07-03T19:54:14.696753+00:00,98.6,68.7,398.2,15.62,46.6,1
2025-07-03T19:54:15.709382+00:00,95.8,68.5,404.5,15.62,46.7,1
2025-07-03T19:54:16.724476+00:00,94.0,68.6,405.9,15.47,47.1,1
2025-07-03T19:54:17.734125+00:00,98.8,68.5,402.2,15.55,47.6,1
2025-07-03T19:54:18.749218+00:00,94.6,68.2,408.7,15.63,47.7,1
2025-07-03T19:54:19.759813+00:00,94.4,68.1,399.1,15.65,48.2,1
2025-07-03T19:54:20.764453+00:00,96.1,68.1,400.8,15.76,48.2,1
2025-07-03T19:54:21.774709+00:00,92.0,67.9,399.1,15.9,48.5,1
2025-07-03T19:54:22.785048+00:00,87.7,68.2,396.0,15.81,48.4,1
2025-07-03T19:54:27.671477+00:00,87.0,68.0,403.1,15.96,48.0,1
2025-07-03T19:54:28.683553+00:00,90.1,67.9,393.9,16.12,48.2,1
2025-07-03T19:54:29.693007+00:00,86.7,68.1,393.6,16.12,48.8,1
2025-07-03T19:54:30.700836+00:00,83.9,68.2,399.2,16.16,48.5,1
2025-07-03T19:54:31.706991+00:00,88.4,67.9,400.8,15.98,48.5,1
2025-07-03T19:54:32.713097+00:00,92.3,68.0,409.4,15.88,48.3,1
2025-07-03T19:54:33.725569+00:00,93.9,68.1,405.7,15.71,48.2,1
2025-07-03T19:54:34.736240+00:00,95.6,68.3,407.9,15.88,47.8,1
2025-07-03T19:54:35.743417+00:00,94.2,68.5,416.3,15.79,47.4,1
2025-07-03T19:54:36.756252+00:00,90.5,68.6,412.5,15.96,47.7,1
2025-07-03T19:54:41.573771+00:00,87.0,68.7,410.9,16.13,48.3,1
2025-07-03T19:54:42.580988+00:00,83.7,69.0,402.9,16.0,48.0,1
2025-07-03T19:54:43.587523+00:00,79.1,69.2,396.1,15.87,48.1,1
2025-07-03T19:54:44.598883+00:00,75.9,69.3,392.6,15.88,48.4,1
2025-07-03T19:54:45.611379+00:00,74.6,69.1,388.0,16.03,48.8,1
2025-07-03T19:54:46.622685+00:00,75.9,68.9,384.8,16.13,48.8,1
2025-07-03T19:54:47.634388+00:00,71.3,68.8,389.6,16.2,48.7,1
2025-07-03T19:54:48.640869+00:00,74.7,69.1,387.5,16.15,48.1,1
2025-07-03T19:54:49.649257+00:00,75.3,69.1,383.8,16.17,48.4,1
2025-07-03T19:54:50.657828+00:00,77.7,69.3,377.9,16.09,48.3,1
2025-07-03T19:54:55.495659+00:00,75.0,69.4,376.5,16.24,48.8,1
2025-07-03T19:54:56.507712+00:00,74.2,69.4,369.3,16.16,48.1,1
2025-07-03T19:54:57.517698+00:00,69.5,69.4,370.4,16.08,47.9,1
2025-07-03T19:54:58.525832+00:00,71.2,69.2,378.0,16.11,48.2,1
2025-07-03T19:54:59.535045+00:00,69.8,69.2,387.5,16.03,48.9,1
2025-07-03T19:55:00.544252+00:00,73.7,69.5,383.9,16.16,48.3,1
2025-07-03T19:55:01.556671+00:00,72.0,69.3,388.3,16.11,48.1,1
2025-07-03T19:55:02.573808+00:00,68.6,69.1,380.5,16.1,48.3,1
2025-07-03T19:55:03.583266+00:00,70.3,69.2,387.5,16.28,48.5,1
2025-07-03T19:55:04.591840+00:00,71.4,69.4,382.1,16.21,48.3,1
2025-07-03T19:55:09.464011+00:00,69.5,69.3,385.2,16.27,48.9,1
2025-07-03T19:55:10.473138+00:00,73.9,69.0,385.9,16.18,49.6,1
2025-07-03T19:55:11.487512+00:00,78.7,68.7,378.1,16.16,49.2,1
2025-07-03T19:55:12.496772+00:00,79.5,68.4,379.9,16.12,49.8,1
2025-07-03T19:55:13.509720+00:00,79.6,68.2,383.7,16.24,50.1,1
2025-07-03T19:55:14.520876+00:00,84.1,68.5,379.3,16.23,49.6,1
2025-07-03T19:55:15.530354+00:00,82.6,68.6,379.3,16.29,49.0,1
2025-07-03T19:55:16.535910+00:00,79.7,68.7,386.7,16.27,49.3,1
2025-07-03T19:55:17.546682+00:00,79.7,68.5,391.7,16.28,48.7,1
2025-07-03T19:55:18.562341+00:00,80.2,68.6,386.3,16.4,48.7,1
2025-07-03T19:55:23.393906+00:00,82.9,68.6,379.5,16.55,48.9,1
2025-07-03T19:55:24.406096+00:00,78.7,68.4,372.8,16.51,49.1,1
2025-07-03T19:55:25.417829+00:00,77.4,68.3,369.4,16.69,48.7,1
2025-07-03T19:55:26.425465+00:00,77.7,68.3,374.7,16.55,48.5,1
2025-07-03T19:55:27.436093+00:00,76.2,68.0,384.1,16.61,47.8,1
2025-07-03T19:55:28.449492+00:00,75.9,68.3,394.0,16.49,48.5,1
2025-07-03T19:55:29.456965+00:00,76.9,68.1,402.9,16.45,48.9,1
2025-07-03T19:55:30.462362+00:00,80.2,68.2,394.7,16.39,48.3,1
2025-07-03T19:55:31.474155+00:00,79.6,68.2,395.9,16.35,47.8,1
2025-07-03T19:55:32.484609+00:00,82.9,68.4,397.3,16.36,47.2,1
2025-07-03T19:55:37.341666+00:00,85.9,68.6,389.3,16.42,47.3,1
2025-07-03T19:55:38.351957+00:00,86.3,68.5,380.8,16.59,47.2,1
2025-07-03T19:55:39.364036+00:00,91.1,68.2,386.9,16.52,47.0,1
2025-07-03T19:55:40.377419+00:00,92.0,68.5,389.9,16.66,46.7,1
2025-07-03T19:55:41.385610+00:00,92.7,68.7,383.2,16.7,47.3,1
2025-07-03T19:55:42.394021+00:00,88.6,68.4,376.7,16.75,47.9,1
2025-07-03T19:55:43.405779+00:00,87.4,68.3,370.0,16.79,47.8,1
2025-07-03T19:55:44.419930+00:00,91.9,68.2,369.4,16.69,48.3,1
2025-07-03T19:55:45.431370+00:00,87.0,68.3,378.4,16.83,48.1,1
2025-07-03T19:55:46.442809+00:00,91.0,68.5,377.5,16.97,48.6,1
2025-07-03T19:55:51.293694+00:00,95.6,68.3,379.2,16.9,48.6,1
2025-07-03T19:55:52.308741+00:00,95.0,68.3,375.4,16.95,48.6,1
2025-07-03T19:55:53.319189+00:00,90.1,68.5,370.2,16.99,48.2,1
2025-07-03T19:55:54.332594+00:00,87.0,68.6,361.6,16.85,48.3,1
2025-07-03T19:55:55.342568+00:00,85.7,68.8,357.7,16.66,48.6,1
2025-07-03T19:55:56.350397+00:00,86.6,69.0,349.9,16.83,48.6,1
2025-07-03T19:55:57.364528+00:00,83.8,68.9,354.1,17.02,47.9,1
2025-07-03T19:55:58.372444+00:00,87.0,69.1,363.5,17.06,47.6,1
2025-07-03T19:55:59.377556+00:00,86.1,69.3,372.5,17.16,47.8,1
2025-07-03T19:56:00.384714+00:00,88.2,69.2,370.3,17.32,47.3,1
2025-07-03T19:56:05.517056+00:00,91.0,69.3,367.6,17.25,47.5,1
2025-07-03T19:56:06.530462+00:00,94.6,69.4,361.3,17.2,47.2,1
2025-07-03T19:56:07.537694+00:00,89.9,69.4,351.8,17.04,47.5,1
